Date,Open,High,Low,Close,Volume
2021-01-04T05:00:00.000Z,23.9099998474,24.5,22.5,23.3700008392,44970400
2021-01-05T05:00:00.000Z,23.1800003052,24.6700000763,22.8899993896,24.6000003815,29050400
2021-01-06T05:00:00.000Z,24.1200008392,24.4599990845,23.25,23.5400009155,32732900
2021-01-07T05:00:00.000Z,24.0200004578,25.1900005341,23.6700000763,25.0,32240000
2021-01-08T05:00:00.000Z,25.7000007629,26.4400005341,24.7000007629,25.2000007629,41313800
2021-01-11T05:00:00.000Z,24.6100006104,26.6000003815,24.3099994659,25.9300003052,32609000
2021-01-12T05:00:00.000Z,26.3400001526,26.4200000763,25.5100002289,26.1800003052,26887200
2021-01-13T05:00:00.000Z,25.7099990845,27.4300003052,25.1299991608,25.5,51216600
2021-01-14T05:00:00.000Z,25.4500007629,25.6200008392,24.3700008392,24.9200000763,32908000
2021-01-15T05:00:00.000Z,26.2600002289,28.0,25.4599990845,25.6399993896,92285500
2021-01-19T05:00:00.000Z,26.8099994659,27.5400009155,26.0,26.6200008392,48675800
2021-01-20T05:00:00.000Z,27.2900009155,27.2999992371,25.7000007629,26.3400001526,37459000
2021-01-21T05:00:00.000Z,26.4200000763,26.6800003052,25.2999992371,25.9799995422,29891400
2021-01-22T05:00:00.000Z,25.8500003815,32.6500015259,25.8199996948,32.5800018311,156844700
2021-01-25T05:00:00.000Z,34.4599990845,39.5800018311,29.5599994659,36.2299995422,191345300
2021-01-26T05:00:00.000Z,35.1399993896,36.8699989319,34.3199996948,35.3699989319,65870000
2021-01-27T05:00:00.000Z,32.9700012207,45.0,32.25,39.0,170758800
2021-01-28T05:00:00.000Z,39.5400009155,42.0,33.0999984741,35.6599998474,85250700
2021-01-29T05:00:00.000Z,36.6100006104,38.0099983215,34.6599998474,35.1800003052,42030900
2021-02-01T05:00:00.000Z,35.3300018311,35.6199989319,32.5800018311,33.9599990845,43460900
2021-02-02T05:00:00.000Z,34.0999984741,34.2000007629,30.5,31.0200004578,69647900
2021-02-03T05:00:00.000Z,32.3899993896,32.9500007629,31.3799991608,31.7600002289,35312000
2021-02-04T05:00:00.000Z,32.5800018311,33.1800003052,31.0499992371,32.0499992371,31565000
2021-02-05T05:00:00.000Z,32.6100006104,35.2000007629,31.75,34.0499992371,62375300
2021-02-08T05:00:00.000Z,37.2200012207,39.2200012207,35.8899993896,36.0499992371,72376000
2021-02-09T05:00:00.000Z,36.9000015259,38.2550010681,36.1300010681,38.1699981689,44243200
2021-02-10T05:00:00.000Z,38.1500015259,38.2400016785,35.0,35.7000007629,45177200
2021-02-11T05:00:00.000Z,35.7900009155,35.9799995422,32.6100006104,33.1100006104,52094900
2021-02-12T05:00:00.000Z,33.3600006104,33.6500015259,31.3400001526,31.9099998474,60925600
2021-02-16T05:00:00.000Z,30.0200004578,30.4400005341,27.2999992371,27.8400001526,180294300
2021-02-17T05:00:00.000Z,27.9899997711,29.7299995422,27.0,27.0799999237,151007000
2021-02-18T05:00:00.000Z,24.9899997711,26.3099994659,24.5,25.1700000763,313175100
2021-02-19T05:00:00.000Z,27.0200004578,29.9599990845,26.8999996185,29.0,320063700
2021-02-22T05:00:00.000Z,29.9599990845,30.1900005341,27.5359992981,28.0,183049500
2021-02-23T05:00:00.000Z,25.9599990845,27.4599990845,23.8999996185,26.75,145289400
2021-02-24T05:00:00.000Z,26.7099990845,27.2299995422,25.75,26.3899993896,90095700
2021-02-25T05:00:00.000Z,25.8199996948,26.4400005341,23.1499996185,23.9599990845,161776400
2021-02-26T05:00:00.000Z,24.2000007629,24.5,22.7000007629,23.8999996185,119588600
2021-03-01T05:00:00.000Z,25.1900005341,25.8999996185,24.6200008392,24.8099994659,85059900
2021-03-02T05:00:00.000Z,25.0,25.5900001526,24.2600002289,24.4799995422,73997000
2021-03-03T05:00:00.000Z,24.9899997711,25.1679992676,23.4300003052,23.5900001526,79046200
2021-03-04T05:00:00.000Z,24.8500003815,25.5599994659,23.0499992371,24.7299995422,161611200
2021-03-05T05:00:00.000Z,24.3600006104,24.6800003052,20.1800003052,23.9500007629,173468600
2021-03-08T05:00:00.000Z,23.7700004578,24.5799999237,22.3999996185,22.5200004578,94432800
2021-03-09T05:00:00.000Z,23.3799991608,24.7399997711,23.1000003815,24.2600002289,99586500
2021-03-10T05:00:00.000Z,25.0300006866,26.2399997711,24.2700004578,24.75,103212800
2021-03-11T05:00:00.000Z,25.9500007629,26.8400001526,25.5799999237,26.7299995422,84788700
2021-03-12T05:00:00.000Z,25.7399997711,26.9200000763,25.1800003052,26.9200000763,58721900
2021-03-15T04:00:00.000Z,27.3500003815,27.4699993134,26.3099994659,26.7900009155,56101500
2021-03-16T04:00:00.000Z,26.75,27.1000003815,25.2299995422,25.6100006104,73615100
2021-03-17T04:00:00.000Z,24.5200004578,25.7299995422,24.2999992371,25.2099990845,77081700
2021-03-18T04:00:00.000Z,24.7299995422,25.1800003052,23.7800006866,23.9799995422,57141400
2021-03-19T04:00:00.000Z,24.0100002289,24.5699996948,23.3899993896,24.3199996948,57915900
2021-03-22T04:00:00.000Z,24.8899993896,24.9200000763,23.8600006104,24.2199993134,46208100
2021-03-23T04:00:00.000Z,24.0,24.1049995422,23.1000003815,23.2600002289,50169700
2021-03-24T04:00:00.000Z,23.2999992371,23.4850006104,21.75,21.8799991608,69271900
2021-03-25T04:00:00.000Z,21.2000007629,22.7999992371,21.0499992371,22.5799999237,74592600
2021-03-26T04:00:00.000Z,22.6299991608,23.0499992371,21.7600002289,22.5799999237,57916400
2021-03-29T04:00:00.000Z,22.4799995422,22.5,21.3899993896,21.7299995422,57647400
2021-03-30T04:00:00.000Z,21.3600006104,22.0900001526,20.8600006104,22.0400009155,52039700
2021-03-31T04:00:00.000Z,22.5,23.8500003815,22.3799991608,23.2900009155,61458500
2021-04-01T04:00:00.000Z,23.9500007629,23.9500007629,22.7299995422,23.0699996948,51788800
2021-04-05T04:00:00.000Z,23.7800006866,24.4500007629,23.3400001526,23.4400005341,65374300
2021-04-06T04:00:00.000Z,23.5499992371,23.6100006104,22.8299999237,23.2700004578,41933500
2021-04-07T04:00:00.000Z,23.0,23.5499992371,22.8099994659,22.8999996185,32766200
2021-04-08T04:00:00.000Z,23.2000007629,23.6000003815,22.7399997711,23.4099998474,35905500
2021-04-09T04:00:00.000Z,23.4599990845,24.3500003815,23.3700008392,24.0400009155,54082700
2021-04-12T04:00:00.000Z,24.5200004578,24.5499992371,22.7299995422,23.3400001526,68620800
2021-04-13T04:00:00.000Z,23.1900005341,25.6590003967,23.1200008392,25.4200000763,83913500
2021-04-14T04:00:00.000Z,25.3500003815,26.2000007629,23.6499996185,23.7000007629,108793800
